Mix ID,Cement,SF,Sand,NanoSilica,Quartz Powder,Water,Superplasticizer,Fibers,Fly Ash,Slag,MetaK,Lime Powder,Water/Binder Ratio,Curing Type,Curing Temp,Type of Cement,Superplasticizer Base,Fiber Type,Fiber Length,Fiber Diameter,Specimen Type,Testing Age,Compressive Strength
DS-UHPC-456,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,56,132.5
DS-UHPC-457,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,144.1
DS-UHPC-458,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,150.2
DS-UHPC-459,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,56,149.6
DS-UHPC-46,797.78,112.36,1123.63,0,0,224.73,28.09,19.9445,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,1,70.2
DS-UHPC-460,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,56,153.2
DS-UHPC-461,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,133.1
DS-UHPC-462,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,136.1
DS-UHPC-463,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,145.8
DS-UHPC-464,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,148.2
DS-UHPC-465,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,138.9
DS-UHPC-466,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,136.8
DS-UHPC-467,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,146.8
DS-UHPC-468,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,90,133.6
DS-UHPC-469,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,90,136.1
DS-UHPC-47,797.78,112.36,1123.63,0,0,224.73,28.09,19.9445,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,14,106.4
DS-UHPC-470,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,90,138.4
DS-UHPC-471,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,90,140.7
DS-UHPC-472,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,159.6
DS-UHPC-473,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,172
DS-UHPC-474,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,180.8
DS-UHPC-475,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,90,180.2
DS-UHPC-476,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,131.2
DS-UHPC-477,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,134.1
DS-UHPC-478,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,143.7
DS-UHPC-479,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,148
DS-UHPC-48,797.78,112.36,1123.63,0,0,224.73,28.09,19.9445,44.95,112.36,56.18,0,0.246918057,1,23,1,1,5,12,0.01,1,28,110.9
DS-UHPC-480,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,138.4
DS-UHPC-481,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,136.3
DS-UHPC-482,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,144.8
DS-UHPC-483,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,90,136.8
DS-UHPC-484,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,90,138
DS-UHPC-485,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,90,139.6
DS-UHPC-486,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,90,138.6
DS-UHPC-487,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,163.1
DS-UHPC-488,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,175.3
DS-UHPC-489,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,180.1
DS-UHPC-49,1120,145,1120,0,0,228,21,0,0,105,0,0,0.180237154,1,23,1,1,0,0,0,1,7,88.7
DS-UHPC-490,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,90,178.6
DS-UHPC-491,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,131.1
DS-UHPC-492,890,0,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,139.1
DS-UHPC-493,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,145.1
DS-UHPC-494,801,89,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,146
DS-UHPC-495,756.5,133.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,141.6
DS-UHPC-496,712,178,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,137.9
DS-UHPC-497,845.5,44.5,1401.2,0,0,178,30.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,145.6
DS-UHPC-498,712,0,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,90,136.8
DS-UHPC-499,623,0,1401.2,0,0,178,30.2,0,267,0,0,0,0.285714286,1,23,1,1,0,0,0,1,90,139.3
DS-UHPC-5,797.78,112.36,1123.63,0,0,224.73,28.09,3.9889,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,14,111.5
DS-UHPC-50,1120,145,1120,0,0,228,21,2.8,0,105,0,0,0.180237154,1,23,1,1,4,12,0.45,1,7,107.5
DS-UHPC-500,534,0,1401.2,0,0,178,30.2,0,356,0,0,0,0.333333333,1,23,1,1,0,0,0,1,90,134.7
DS-UHPC-501,667.5,44.5,1401.2,0,0,178,30.2,0,178,0,0,0,0.25,1,23,1,1,0,0,0,1,90,135.5
DS-UHPC-502,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,160
DS-UHPC-503,1009,0,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,171.4
DS-UHPC-504,958.55,50.45,1456.8,0,0,201.8,34.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,90,176.9
DS-UHPC-505,756.75,50.45,1456.8,0,0,201.8,34.2,0,201.8,0,0,0,0.25,1,23,1,1,0,0,0,1,90,168.3
DS-UHPC-506,1076.77,286.23,1090.8,0,0,272.6,46.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,145.4
DS-UHPC-507,1076.77,286.23,1090.8,0,0,272.6,46.2,32.3031,0,0,0,0,0.2,1,23,1,1,1,12.7,0.2,1,28,158.2
DS-UHPC-508,1076.77,286.23,1090.8,0,0,272.6,46.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,128.7
DS-UHPC-509,1076.77,286.23,1090.8,0,0,272.6,46.2,32.3031,0,0,0,0,0.2,1,23,1,1,1,12.7,0.2,1,28,168.1
DS-UHPC-51,1120,145,1120,0,0,228,21,5.6,0,105,0,0,0.180237154,1,23,1,1,4,12,0.45,1,7,116
DS-UHPC-510,1076.77,286.23,1090.8,0,0,272.6,46.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,184.5
DS-UHPC-511,1076.77,286.23,1090.8,0,0,272.6,46.2,32.3031,0,0,0,0,0.2,1,23,1,1,1,12.7,0.2,1,28,197
DS-UHPC-512,1076.77,286.23,1090.8,0,0,272.6,46.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,160.6
DS-UHPC-513,1076.77,286.23,1090.8,0,0,272.6,46.2,32.3031,0,0,0,0,0.2,1,23,1,1,1,12.7,0.2,1,28,174.5
DS-UHPC-514,1076.77,286.23,1090.8,0,0,272.6,46.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,191.5
DS-UHPC-515,1076.77,286.23,1090.8,0,0,272.6,46.2,32.3031,0,0,0,0,0.2,1,23,1,1,1,12.7,0.2,1,28,206.7
DS-UHPC-516,1076.77,286.23,1090.8,0,0,272.6,46.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,165.6
DS-UHPC-517,1076.77,286.23,1090.8,0,0,272.6,46.2,32.3031,0,0,0,0,0.2,1,23,1,1,1,12.7,0.2,1,28,172.5
DS-UHPC-518,1076.77,286.23,1090.8,0,0,272.6,46.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,189.3
DS-UHPC-519,1076.77,286.23,1090.8,0,0,272.6,46.2,32.3031,0,0,0,0,0.2,1,23,1,1,1,12.7,0.2,1,28,204.4
DS-UHPC-52,1120,145,1120,0,0,228,21,8.4,0,105,0,0,0.180237154,1,23,1,1,4,12,0.45,1,7,112.5
DS-UHPC-520,1076.77,286.23,1090.8,0,0,272.6,46.2,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,164.6
DS-UHPC-521,1076.77,286.23,1090.8,0,0,272.6,46.2,32.3031,0,0,0,0,0.2,1,23,1,1,1,12.7,0.2,1,28,135.1
DS-UHPC-522,960,240,793.7,0,0,234,45,0,0,0,0,0,0.195,1,23,1,1,0,6,0.16,1,7,124
DS-UHPC-523,960,240,787.1,0,0,234,45,2.4,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,7,137.7
DS-UHPC-524,960,240,780.5,0,0,234,45,4.8,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,7,140.6
DS-UHPC-525,960,240,773.8,0,0,234,45,7.2,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,7,143.5
DS-UHPC-526,960,240,767.2,0,0,234,45,9.6,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,7,146.7
DS-UHPC-527,960,240,754,0,0,234,45,14.4,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,7,149.2
DS-UHPC-528,960,240,740.7,0,0,234,45,19.2,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,7,157.8
DS-UHPC-529,960,240,793.7,0,0,234,45,0,0,0,0,0,0.195,1,23,1,1,0,6,0.16,1,28,157.8
DS-UHPC-53,1120,145,1120,0,0,228,21,11.2,0,105,0,0,0.180237154,1,23,1,1,4,12,0.45,1,7,119.9
DS-UHPC-530,960,240,787.1,0,0,234,45,2.4,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,28,172.1
DS-UHPC-531,960,240,780.5,0,0,234,45,4.8,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,28,173.6
DS-UHPC-532,960,240,773.8,0,0,234,45,7.2,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,28,176.1
DS-UHPC-533,960,240,767.2,0,0,234,45,9.6,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,28,178.9
DS-UHPC-534,960,240,754,0,0,234,45,14.4,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,28,185.4
DS-UHPC-535,960,240,740.7,0,0,234,45,19.2,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,28,188.3
DS-UHPC-536,960,240,793.7,0,0,234,45,0,0,0,0,0,0.195,1,23,1,1,0,6,0.16,1,56,173.6
DS-UHPC-537,960,240,787.1,0,0,234,45,2.4,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,56,188.6
DS-UHPC-538,960,240,780.5,0,0,234,45,4.8,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,56,191.8
DS-UHPC-539,960,240,773.8,0,0,234,45,7.2,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,56,193.6
DS-UHPC-54,1120,145,1120,0,0,228,21,16.8,0,105,0,0,0.180237154,1,23,1,1,4,12,0.45,1,7,116.1
DS-UHPC-540,960,240,767.2,0,0,234,45,9.6,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,56,197.2
DS-UHPC-541,960,240,754,0,0,234,45,14.4,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,56,199.4
DS-UHPC-542,960,240,740.7,0,0,234,45,19.2,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,56,200.1
DS-UHPC-543,960,240,793.7,0,0,234,45,0,0,0,0,0,0.195,1,23,1,1,0,6,0.16,1,90,180.4
DS-UHPC-544,960,240,787.1,0,0,234,45,2.4,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,90,193.6
DS-UHPC-545,960,240,780.5,0,0,234,45,4.8,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,90,195.4
DS-UHPC-546,960,240,773.8,0,0,234,45,7.2,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,90,197.2
DS-UHPC-547,960,240,767.2,0,0,234,45,9.6,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,90,200.8
DS-UHPC-548,960,240,754,0,0,234,45,14.4,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,90,204.4
DS-UHPC-549,960,240,740.7,0,0,234,45,19.2,0,0,0,0,0.195,1,23,1,1,1,6,0.16,1,90,208.7
DS-UHPC-55,1120,145,1120,0,0,228,21,2.8,0,105,0,0,0.180237154,1,23,1,1,1,12,0.3,1,7,111.4
DS-UHPC-550,1116.7,390.85,625.35,0,0,212.17,23.45,0,0,0,0,0,0.140738284,1,23,1,1,0,0,0,1,28,160.5
DS-UHPC-551,1116.7,390.85,625.35,0,0,212.17,23.45,0,0,0,0,0,0.140738284,1,23,1,1,0,0,0,1,42,189.4
DS-UHPC-552,1116.7,390.85,625.35,0,0,212.17,23.45,22.334,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,169.8
DS-UHPC-553,1116.7,390.85,625.35,0,0,212.17,23.45,22.334,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,42,196.4
DS-UHPC-554,1116.7,390.85,625.35,0,0,212.17,23.45,33.501,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,174.4
DS-UHPC-555,1116.7,390.85,625.35,0,0,212.17,23.45,33.501,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,42,198.7
DS-UHPC-556,1116.7,390.85,625.35,0,0,212.17,23.45,44.668,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,189.4
DS-UHPC-557,1116.7,390.85,625.35,0,0,212.17,23.45,44.668,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,42,202.1
DS-UHPC-558,1116.7,390.85,625.35,0,0,212.17,23.45,55.835,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,201
DS-UHPC-559,1116.7,390.85,625.35,0,0,212.17,23.45,55.835,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,42,228.7
DS-UHPC-56,1120,145,1120,0,0,228,21,5.6,0,105,0,0,0.180237154,1,23,1,1,1,12,0.3,1,7,114.2
DS-UHPC-560,1116.7,390.85,625.35,0,0,212.17,23.45,0,0,0,0,0,0.140738284,1,23,1,1,0,0,0,1,28,143.5
DS-UHPC-561,1116.7,390.85,625.35,0,0,212.17,23.45,0,0,0,0,0,0.140738284,1,23,1,1,0,0,0,1,28,140.4
DS-UHPC-562,1116.7,390.85,625.35,0,0,212.17,23.45,0,0,0,0,0,0.140738284,1,23,1,1,0,0,0,1,28,146.5
DS-UHPC-563,1116.7,390.85,625.35,0,0,212.17,23.45,22.334,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,140.5
DS-UHPC-564,1116.7,390.85,625.35,0,0,212.17,23.45,44.668,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,167.5
DS-UHPC-565,1116.7,390.85,625.35,0,0,212.17,23.45,22.334,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,141.1
DS-UHPC-566,1116.7,390.85,625.35,0,0,212.17,23.45,44.668,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,129.6
DS-UHPC-567,1116.7,390.85,625.35,0,0,212.17,23.45,22.334,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,148.1
DS-UHPC-568,1116.7,390.85,625.35,0,0,212.17,23.45,44.668,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,110.7
DS-UHPC-569,1116.7,390.85,625.35,0,0,212.17,23.45,0,0,0,0,0,0.140738284,1,23,1,1,0,0,0,1,7,120.2
DS-UHPC-57,1120,145,1120,0,0,228,21,8.4,0,105,0,0,0.180237154,1,23,1,1,1,12,0.3,1,7,122.3
DS-UHPC-570,1116.7,390.85,625.35,0,0,212.17,23.45,22.334,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,7,135.5
DS-UHPC-571,1116.7,390.85,625.35,0,0,212.17,23.45,33.501,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,7,141.4
DS-UHPC-572,1116.7,390.85,625.35,0,0,212.17,23.45,44.668,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,7,153.2
DS-UHPC-573,1116.7,390.85,625.35,0,0,212.17,23.45,55.835,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,7,145
DS-UHPC-574,1116.7,390.85,625.35,0,0,212.17,23.45,0,0,0,0,0,0.140738284,1,23,1,1,0,0,0,1,21,170.9
DS-UHPC-575,1116.7,390.85,625.35,0,0,212.17,23.45,22.334,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,21,160.3
DS-UHPC-576,1116.7,390.85,625.35,0,0,212.17,23.45,33.501,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,21,142.6
DS-UHPC-577,1116.7,390.85,625.35,0,0,212.17,23.45,44.668,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,21,165
DS-UHPC-578,1116.7,390.85,625.35,0,0,212.17,23.45,55.835,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,21,168.5
DS-UHPC-579,1116.7,390.85,625.35,0,0,212.17,23.45,0,0,0,0,0,0.140738284,1,23,1,1,0,0,0,1,28,170.9
DS-UHPC-58,1120,145,1120,0,0,228,21,11.2,0,105,0,0,0.180237154,1,23,1,1,1,12,0.3,1,7,130
DS-UHPC-580,1116.7,390.85,625.35,0,0,212.17,23.45,22.334,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,163.8
DS-UHPC-581,1116.7,390.85,625.35,0,0,212.17,23.45,33.501,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,175.6
DS-UHPC-582,1116.7,390.85,625.35,0,0,212.17,23.45,44.668,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,173.3
DS-UHPC-583,1116.7,390.85,625.35,0,0,212.17,23.45,55.835,0,0,0,0,0.140738284,1,23,1,1,1,13,0.2,1,28,196.8
DS-UHPC-584,429,107.2,1072,0,0,192.96,19.3,7.5075,214.4,321.6,0,0,0.359865722,1,23,1,1,1,13,0.2,1,7,92.6
DS-UHPC-585,429,107.2,1072,0,0,192.96,19.3,7.5075,214.4,321.6,0,0,0.359865722,1,23,1,1,1,13,0.2,1,7,96.1
DS-UHPC-586,429,107.2,1072,0,0,192.96,19.3,7.5075,214.4,321.6,0,0,0.359865722,1,23,1,1,1,13,0.2,1,7,99.6
DS-UHPC-587,429,107.2,1072,0,0,192.96,19.3,7.5075,214.4,321.6,0,0,0.359865722,1,23,1,1,1,13,0.2,1,28,95.6
DS-UHPC-588,429,107.2,1072,0,0,192.96,19.3,0,214.4,321.6,0,0,0.359865722,1,23,1,1,0,0,0,1,28,96.9
DS-UHPC-589,429,107.2,1072,0,0,192.96,19.3,7.5075,214.4,321.6,0,0,0.359865722,1,23,1,1,1,13,0.2,1,28,127.9
DS-UHPC-59,1120,145,1120,0,0,228,21,16.8,0,105,0,0,0.180237154,1,23,1,1,1,12,0.3,1,7,133.2
DS-UHPC-590,429,107.2,1072,0,0,192.96,19.3,7.5075,214.4,321.6,0,0,0.359865722,1,23,1,1,1,13,0.2,1,56,92
DS-UHPC-591,429,107.2,1072,0,0,192.96,19.3,0,214.4,321.6,0,0,0.359865722,1,23,1,1,0,0,0,1,56,97.2
DS-UHPC-592,429,107.2,1072,0,0,192.96,19.3,7.5075,214.4,321.6,0,0,0.359865722,1,23,1,1,1,13,0.2,1,56,133.8
DS-UHPC-593,809,270,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,23,1,1,0,0,0,1,3,81.6
DS-UHPC-594,800,267,1067,0,0,175,21.3,8,0,0,0,0,0.164011246,1,23,1,1,1,13,0.2,1,3,101.2
DS-UHPC-595,792,264,1056,0,0,173,21.1,15.84,0,0,0,0,0.163825758,1,23,1,1,1,13,0.2,1,3,119.1
DS-UHPC-596,784,261,1045,0,0,171,20.9,23.52,0,0,0,0,0.163636364,1,23,1,1,1,13,0.2,1,3,122.4
DS-UHPC-597,809,270,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,23,1,1,0,0,0,1,7,106.9
DS-UHPC-598,800,267,1067,0,0,175,21.3,8,0,0,0,0,0.164011246,1,23,1,1,1,13,0.2,1,7,128.1
DS-UHPC-599,792,264,1056,0,0,173,21.1,15.84,0,0,0,0,0.163825758,1,23,1,1,1,13,0.2,1,7,142.8
DS-UHPC-6,797.78,112.36,1123.63,0,0,224.73,28.09,3.9889,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,28,121.2
DS-UHPC-60,1120,145,1120,0,0,228,21,22.4,0,105,0,0,0.180237154,1,23,1,1,1,12,0.3,1,7,138.1
DS-UHPC-600,784,261,1045,0,0,171,20.9,23.52,0,0,0,0,0.163636364,1,23,1,1,1,13,0.2,1,7,147.8
DS-UHPC-601,809,270,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,23,1,1,0,0,0,1,28,123.2
DS-UHPC-602,800,267,1067,0,0,175,21.3,8,0,0,0,0,0.164011246,1,23,1,1,1,13,0.2,1,28,150.2
DS-UHPC-603,792,264,1056,0,0,173,21.1,15.84,0,0,0,0,0.163825758,1,23,1,1,1,13,0.2,1,28,173.1
DS-UHPC-604,784,261,1045,0,0,171,20.9,23.52,0,0,0,0,0.163636364,1,23,1,1,1,13,0.2,1,28,182.9
DS-UHPC-605,809,270,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,23,1,1,0,0,0,1,90,126.5
DS-UHPC-606,800,267,1067,0,0,175,21.3,8,0,0,0,0,0.164011246,1,23,1,1,1,13,0.2,1,90,172.3
DS-UHPC-607,792,264,1056,0,0,173,21.1,15.84,0,0,0,0,0.163825758,1,23,1,1,1,13,0.2,1,90,187
DS-UHPC-608,784,261,1045,0,0,171,20.9,23.52,0,0,0,0,0.163636364,1,23,1,1,1,13,0.2,1,90,192.7
DS-UHPC-609,788,197,866.8,0,315,173,14.77,19.7,0,0,0,0,0.175634518,1,23,1,1,1,13,0.16,1,7,155.8
DS-UHPC-61,1120,145,1120,0,0,228,21,0,0,105,0,0,0.180237154,1,23,1,1,0,0,0,1,28,100.5
DS-UHPC-610,788,197,866.8,0,315,173,14.77,15.76,0,0,0,0,0.175634518,1,23,1,1,1,13,0.16,1,7,150.2
DS-UHPC-611,788,197,866.8,0,315,173,14.77,19.7,0,0,0,0,0.175634518,1,23,1,1,1,6,0.16,1,7,152.6
DS-UHPC-612,788,197,866.8,0,315,173,14.77,15.76,0,0,0,0,0.175634518,1,23,1,1,1,6,0.16,1,7,132.4
DS-UHPC-613,788,197,866.8,0,315,173,14.77,0,0,0,0,0,0.175634518,1,23,1,1,0,0,0,1,7,106.1
DS-UHPC-614,788,197,866.8,0,315,173,14.77,19.7,0,0,0,0,0.175634518,1,23,1,1,1,13,0.16,1,14,171.9
DS-UHPC-615,788,197,866.8,0,315,173,14.77,15.76,0,0,0,0,0.175634518,1,23,1,1,1,13,0.16,1,14,165.6
DS-UHPC-616,788,197,866.8,0,315,173,14.77,19.7,0,0,0,0,0.175634518,1,23,1,1,1,6,0.16,1,14,170.6
DS-UHPC-617,788,197,866.8,0,315,173,14.77,15.76,0,0,0,0,0.175634518,1,23,1,1,1,6,0.16,1,14,152.8
DS-UHPC-618,788,197,866.8,0,315,173,14.77,0,0,0,0,0,0.175634518,1,23,1,1,0,0,0,1,14,125.5
DS-UHPC-619,788,197,866.8,0,315,173,14.77,19.7,0,0,0,0,0.175634518,1,23,1,1,1,13,0.16,1,21,180
DS-UHPC-62,1120,145,1120,0,0,228,21,2.8,0,105,0,0,0.180237154,1,23,1,1,4,12,0.45,1,28,114.6
DS-UHPC-620,788,197,866.8,0,315,173,14.77,15.76,0,0,0,0,0.175634518,1,23,1,1,1,13,0.16,1,21,170.7
DS-UHPC-621,788,197,866.8,0,315,173,14.77,19.7,0,0,0,0,0.175634518,1,23,1,1,1,6,0.16,1,21,175.5
DS-UHPC-622,788,197,866.8,0,315,173,14.77,15.76,0,0,0,0,0.175634518,1,23,1,1,1,6,0.16,1,21,159.2
DS-UHPC-623,788,197,866.8,0,315,173,14.77,0,0,0,0,0,0.175634518,1,23,1,1,0,0,0,1,21,134.7
DS-UHPC-624,788,197,866.8,0,315,173,14.77,19.7,0,0,0,0,0.175634518,1,23,1,1,1,13,0.16,1,28,184
DS-UHPC-625,788,197,866.8,0,315,173,14.77,15.76,0,0,0,0,0.175634518,1,23,1,1,1,13,0.16,1,28,173.8
DS-UHPC-626,788,197,866.8,0,315,173,14.77,19.7,0,0,0,0,0.175634518,1,23,1,1,1,6,0.16,1,28,182.3
DS-UHPC-627,788,197,866.8,0,315,173,14.77,15.76,0,0,0,0,0.175634518,1,23,1,1,1,6,0.16,1,28,167.3
DS-UHPC-628,788,197,866.8,0,315,173,14.77,0,0,0,0,0,0.175634518,1,23,1,1,0,0,0,1,28,134.7
DS-UHPC-629,472,262,1049,0,0,178,21,0,0,315,0,0,0.242506812,1,23,1,1,0,0,0,1,7,108.9
DS-UHPC-63,1120,145,1120,0,0,228,21,5.6,0,105,0,0,0.180237154,1,23,1,1,4,12,0.45,1,28,122.7
DS-UHPC-630,472,262,1049,0,0,178,21,9.44,0,315,0,0,0.242506812,1,23,1,1,1,13,0.2,1,7,132.9
DS-UHPC-631,472,262,1049,0,0,178,21,9.44,0,315,0,0,0.242506812,1,23,1,1,1,6,0.2,1,7,116
DS-UHPC-632,472,262,1049,0,0,178,21,0,0,315,0,0,0.242506812,1,23,1,1,0,0,0,1,28,114.6
